0,1,2,3,4,label
2.0321713e-05,1.534403e-06,0.9995747,0.00033518887,6.8246045e-05,0
0.00054903375,0.0017609709,0.95655954,0.040621355,0.0005090341,0
2.5130975e-08,5.0377574e-10,8.674806e-08,1.0881074e-08,0.9999999,1
0.9999273,5.049554e-07,3.9285784e-05,2.941034e-05,3.5447383e-06,1
0.99958724,2.1850549e-06,3.7713857e-05,8.205892e-06,0.00036479262,0
0.036027018,0.040338054,0.028404232,0.04678311,0.84844756,0
0.9999981,1.8451614e-06,7.2329506e-08,1.1564897e-08,8.757241e-09,1
1.0,2.719908e-09,9.0085844e-10,9.106798e-10,9.322547e-10,0
0.9844134,0.0039742803,0.009818073,9.8618446e-05,0.0016956491,0
0.64957446,2.2683502e-05,0.35028917,2.39277e-05,8.978602e-05,0
0.9999999,9.3229854e-11,9.989802e-08,2.6004727e-09,1.0848844e-09,0
0.004267336,0.9953257,0.0003732231,2.947691e-06,3.08239e-05,0
0.27806404,1.6849166e-05,0.72161067,8.042558e-05,0.00022807956,0
0.020351734,0.00048829365,0.97408956,3.8700546e-05,0.005031677,0
0.08121051,0.0006381294,0.91454166,2.9147162e-05,0.0035806212,0
1.0,2.6942583e-08,4.1034015e-10,4.6382748e-10,4.0308446e-08,1
0.99998605,1.419102e-08,7.3860626e-08,8.935833e-06,4.837948e-06,1
0.99993503,6.161537e-05,2.9062448e-06,1.1372755e-07,3.2033532e-07,0
0.9999571,2.1891292e-07,4.2448304e-05,1.4458347e-07,1.302203e-07,1
0.99834013,0.0014052285,6.810594e-05,1.0533671e-05,0.00017593664,0
0.97626,7.974564e-06,0.023714744,1.8685184e-07,1.6981801e-05,0
0.9999988,1.1868088e-06,3.7507046e-08,5.474379e-09,3.971202e-08,0
0.99815804,7.0085894e-06,0.0018013982,1.0796525e-05,2.2702567e-05,1
2.242445e-05,2.983506e-06,0.99974614,0.00022837866,1.2158324e-07,0
0.99998546,7.8077e-06,6.061895e-06,4.813089e-08,7.629887e-07,1
0.9901288,0.007858875,2.3349248e-05,0.0018899785,9.901268e-05,0
0.99948275,0.00012148511,4.932961e-05,0.00028721825,5.9107926e-05,1
