0,1,2,3,4,label
0.9917539358139038,6.0383445088518783e-05,0.008028588257730007,0.00014844916586298496,8.588698619860224e-06,1
4.047788752359338e-05,1.1654018635454122e-05,0.9989381432533264,0.0009082307224161923,0.00010152749746339396,1
0.9990019798278809,0.0008708859677426517,2.363329622312449e-05,2.057457822957076e-05,8.317373431054875e-05,1
0.9990506172180176,7.631002176822221e-07,3.838596967398189e-06,2.625459671889985e-07,0.0009445537580177188,0
0.9990458488464355,2.927535263097525e-07,0.0009344801655970514,1.5754418200231157e-05,3.4843924368033186e-06,1
0.9881864190101624,0.0006441861041821539,0.009987431578338146,0.0006472250097431242,0.0005347931291908026,0
0.9991401433944702,0.0008533677901141346,5.755024176323786e-06,8.881031732244082e-08,3.1081057727533334e-07,0
0.9990977644920349,0.0008488944731652737,4.781990355695598e-05,3.410623548916192e-06,2.063296506094048e-06,1
0.9991267919540405,0.0008735873270779848,5.243040224200968e-09,3.2995195908824826e-08,3.534018588879917e-08,1
9.541496183373965e-06,3.952747647417709e-05,2.1989908418618143e-05,0.9990634322166443,0.0008653939585201442,1
0.00010227585153188556,6.381395678545232e-07,0.9985740184783936,0.001069014542736113,0.00025403191102668643,0
0.5676794648170471,0.00014619430294260383,0.432123601436615,4.6972949348855764e-05,3.807940174738178e-06,1
0.9989438652992249,0.00027837257948704064,0.0007586648571304977,5.74886655613227e-07,1.8636359527590685e-05,1
0.9990501403808594,2.710972921704524e-06,0.0007810696843080223,0.00014555519737768918,2.050709372269921e-05,0
0.9991306066513062,1.996256060010637e-06,0.0008659871527925134,2.933004168426123e-07,1.343996245850576e-06,0
0.8468040823936462,0.136786088347435,0.00600624643266201,0.010360630229115486,4.292765152058564e-05,1
5.1810930017381907e-05,8.057666491367854e-06,0.9990682005882263,0.000825547322165221,4.653443465940654e-05,1
0.9991334676742554,0.0008668580558151007,7.81043851816321e-09,1.1283623813085342e-08,1.329233469959945e-07,1
0.9973676800727844,3.484077069515479e-06,0.0024359351955354214,0.00011534389341250062,7.758681022096425e-05,0
0.17720255255699158,0.005469074938446283,0.781711757183075,0.03502831608057022,0.0005882843397557735,0
0.9961387515068054,0.0034010757226496935,0.0004449771950021386,2.0600687093974557e-06,1.3034844414505642e-05,0
0.9988805651664734,0.0010687356116250157,4.4303749746177346e-05,1.1180454748682678e-06,5.308654635882704e-06,0
0.929574728012085,5.364379376260331e-07,0.07042430341243744,1.395750217625391e-07,1.8947618229958607e-07,0
0.1593421846628189,0.840190589427948,2.6473340767552145e-05,0.00017818529158830643,0.0002626455680001527,1
0.9990077018737793,3.6076464311918244e-05,0.0009457002743147314,3.335406063342816e-06,6.98970097801066e-06,1
0.9990301132202148,0.0009488359210081398,1.4316326996777207e-05,1.2089386700608884e-06,5.494017841556342e-06,0
0.002930685644969344,1.2571043043863028e-05,0.9970520734786987,3.927259513147874e-06,7.177305292316305e-07,1
0.9978852868080139,0.0007325215265154839,0.0013325719628483057,2.122979458363261e-05,2.8274649594095536e-05,0
0.8556343913078308,4.687557066063164e-06,0.027307987213134766,4.081010047229938e-06,0.11704892665147781,0
