0,1,2,3,4,5,6,7,label,level
0.017932251,1.5100874e-13,4.8164374e-08,0.9820677,3.113019e-12,1.1680087e-07,4.806553e-12,8.6211684e-11,1.0,7.0
3.8521709e-22,4.4236464e-24,2.5362377e-14,1.0,1.6838996e-19,2.981217e-10,2.0736985e-19,1.2676432e-23,1.0,1.0
5.2536365e-37,0.0,6.778265e-26,1.0,2.2918764e-33,6.285086e-17,5.8886425e-30,6.766737e-35,1.0,4.0
0.0,0.0,6.648325e-27,1.0,1.2713991e-34,5.392177e-20,6.536238e-29,4.0509303e-34,1.0,0.0
3.7020666e-06,1.1610995e-17,1.0016348e-10,0.9999963,8.470618e-17,5.4456873e-12,1.6865968e-15,2.7645998e-14,1.0,7.0
0.79368556,1.1868901e-12,1.9383222e-08,0.20631438,4.3301232e-13,2.9920653e-08,9.102167e-12,4.7147497e-10,1.0,7.0
0.14003208,2.0783823e-15,8.232409e-09,0.8599678,7.328269e-14,6.11844e-08,9.233023e-13,2.3997531e-11,1.0,7.0
2.6174422e-35,0.0,1.2755568e-20,1.0,8.022809e-34,6.620435e-12,1.2046392e-30,7.370542e-35,1.0,0.0
0.8379973,1.3573475e-12,1.680321e-06,0.16199864,2.3613294e-11,2.4348915e-06,5.573471e-11,1.8326761e-09,1.0,7.0
1.0076278e-11,1.0652398e-15,3.2322447e-07,0.9998797,5.805915e-14,0.0001198873,2.7079589e-14,3.1064878e-16,1.0,4.0
2.4666656e-08,1.3426287e-11,2.7244756e-05,0.9999726,2.7899183e-10,1.4991312e-07,3.9027735e-12,1.2704669e-12,1.0,2.0
2.2040817e-28,8.480752e-36,3.4237258e-20,1.0,2.3889339e-27,1.2876768e-12,9.250456e-25,5.129725e-29,1.0,4.0
1.4959455e-17,2.683703e-23,3.75843e-15,1.0,5.2908813e-23,1.9279423e-13,9.797204e-22,3.383354e-24,1.0,1.0
1.23692425e-14,1.6113604e-20,6.2892035e-12,1.0,7.671375e-20,4.7670496e-11,3.1908146e-19,1.4186064e-21,1.0,5.0
2.8556904e-13,2.3043877e-17,5.234107e-13,1.0,2.1784486e-17,7.0253086e-13,3.6241057e-18,3.9177388e-19,1.0,5.0
9.454027e-08,1.5085599e-12,1.8270157e-08,0.9999982,2.832219e-13,1.6160782e-06,3.3411138e-12,1.1504286e-12,1.0,0.0
1.636694e-10,5.4757665e-12,3.5609414e-08,1.0,5.688284e-12,4.647294e-08,2.518887e-14,7.3502285e-16,1.0,0.0
5.1288647e-05,2.6634776e-13,1.5804993e-08,0.99994874,1.3442282e-12,1.1701418e-09,7.874295e-13,7.25154e-13,1.0,1.0
4.0664527e-11,1.5042357e-19,2.452551e-12,1.0,5.2871218e-18,2.6282637e-12,1.862117e-18,5.692673e-18,1.0,6.0
1.0476819e-25,4.677875e-28,4.688998e-16,1.0,2.6992359e-24,3.1421328e-14,1.1334692e-21,1.1666894e-24,1.0,0.0
1.2804691e-23,8.884406e-26,6.7923484e-14,1.0,6.4896063e-21,6.552154e-10,2.6560658e-20,1.5924393e-23,1.0,4.0
1.0740557e-37,0.0,2.0181033e-26,1.0,9.05801e-34,4.066111e-15,1.4337506e-31,2.8428545e-35,1.0,0.0
3.0379461e-18,1.22249604e-20,1.6425927e-13,1.0,1.5372146e-18,8.232193e-09,2.0001599e-20,1.2051537e-23,1.0,1.0
1.4273621e-21,2.1790382e-25,3.3684823e-15,1.0,5.98389e-21,1.1714276e-13,8.483659e-22,3.1750967e-23,1.0,2.0
4.51236e-06,7.5359247e-10,4.038675e-06,0.9999913,2.5615396e-10,7.7810675e-08,5.429587e-11,5.604487e-10,1.0,4.0
8.685281e-28,9.343086e-33,8.227525e-18,1.0,7.712839e-27,1.5105492e-12,1.4143733e-24,1.1319928e-26,1.0,4.0
0.46362916,9.989981e-12,5.638825e-08,0.5363707,1.5966442e-11,1.3454097e-07,4.6621974e-11,4.1579975e-09,1.0,7.0
1.6425548e-06,4.3630204e-13,2.678662e-07,0.9999981,1.2440259e-12,3.0256602e-09,2.8874641e-12,3.1704684e-11,1.0,4.0
0.64320517,1.2516647e-11,6.126853e-08,0.35679445,1.6711915e-11,2.7952413e-07,5.7781526e-11,1.6766656e-09,1.0,7.0
2.8936329e-06,6.62199e-09,2.7553173e-05,0.9999682,9.100948e-11,1.4790652e-06,8.3937864e-11,6.457281e-11,1.0,5.0
0.63302857,1.050123e-12,1.680269e-07,0.36697102,1.3038821e-11,1.9105698e-07,4.082927e-11,9.960829e-10,1.0,7.0
3.55187e-17,1.5030913e-23,3.1301947e-13,1.0,4.2132793e-20,3.7278663e-11,5.6543225e-18,3.180456e-22,1.0,6.0
0.5558696,6.8660112e-12,1.4355885e-07,0.44412985,4.39271e-10,4.613451e-07,8.340765e-10,9.400881e-09,1.0,7.0
2.3327443e-08,1.1980222e-14,6.238555e-09,0.9999999,4.4629773e-13,1.6589165e-07,1.0558193e-12,1.7635737e-12,1.0,0.0
2.4733438e-11,4.5755788e-14,1.5414466e-07,0.9999999,1.4541777e-12,5.225282e-08,1.4083377e-13,4.585132e-16,1.0,0.0
3.4714616e-22,5.1592738e-24,9.60877e-15,1.0,1.1544033e-18,6.985066e-09,7.5798146e-17,1.2186174e-20,1.0,2.0
0.00025138585,3.3493453e-08,0.005694477,0.99405366,5.472591e-09,4.3562162e-07,1.009734e-09,3.1771614e-09,1.0,2.0
1.296776e-07,6.281597e-10,0.0008665357,0.99912685,6.363503e-10,6.546945e-06,9.9866636e-11,1.0276756e-12,1.0,4.0
1.1776435e-33,2.206208e-37,2.4135923e-20,1.0,1.9569875e-29,3.1271093e-17,5.5694177e-27,6.713602e-32,1.0,1.0
0.0003117322,9.15328e-15,1.6601012e-08,0.99968827,4.9544214e-14,6.8250566e-10,7.84429e-13,3.617256e-12,1.0,6.0
9.847783e-08,3.3323203e-18,6.784344e-11,0.9999999,4.0405056e-15,1.0102909e-08,3.5674614e-15,1.1936925e-15,1.0,6.0
0.0,0.0,2.1857032e-28,1.0,0.0,1.1792175e-17,5.821225e-34,4.792863e-36,1.0,1.0
6.007935e-19,1.6359919e-21,2.2120994e-14,1.0,3.7744098e-21,7.67047e-12,7.376276e-21,1.2895823e-22,1.0,0.0
3.018163e-23,2.3519074e-26,1.3713281e-17,1.0,7.666185e-23,1.3626804e-12,2.810932e-22,9.085831e-27,1.0,3.0
5.342939e-18,1.2014912e-22,2.2328047e-12,1.0,2.5602825e-21,1.3306418e-12,1.9010898e-19,1.774558e-22,1.0,1.0
3.354458e-20,1.4630453e-22,5.8584596e-12,1.0,1.2017641e-18,1.390644e-08,2.6278897e-18,2.8761758e-22,1.0,5.0
9.352446e-05,6.018823e-14,7.1462387e-09,0.9999064,2.9052173e-13,1.0354981e-09,1.8321588e-12,4.93798e-11,1.0,1.0
