0,1,2,3,4,label
0.7052859,0.032515917,0.25769764,0.0032557133,0.0012448424,1
0.2669444,2.6075792e-05,0.7330293,1.205066e-07,5.3286374e-08,1
0.0043353206,0.025382856,0.72520894,0.23949344,0.0055794255,1
0.999846,3.7269263e-09,0.00015400774,4.3778987e-11,9.90744e-11,1
0.9966342,0.0025622079,0.0003262397,3.176188e-05,0.0004456694,1
0.9502113,0.0003096782,0.04901939,0.00040988275,4.967811e-05,0
0.935763,1.8859686e-05,0.06420038,4.966546e-06,1.28809015e-05,1
0.00021634685,3.440588e-05,0.99936277,0.00037723896,9.144611e-06,1
0.9999925,1.3693613e-06,6.2414224e-06,2.2309183e-09,8.771169e-09,1
0.97059155,0.0023185152,0.026873633,0.00017558754,4.087404e-05,0
0.04407556,0.00010889764,0.954903,0.00014303217,0.00076936226,1
0.6452767,2.0025458e-05,0.35326707,0.00019070986,0.0012455446,1
0.9280024,0.017878247,0.053197704,0.0007256389,0.00019603754,1
0.59973705,0.3838676,0.013933477,0.0009657614,0.0014960716,0
0.9999893,7.5408557e-06,3.0880803e-06,2.9336313e-08,1.4905997e-07,1
0.55951476,0.43645972,0.0024787232,0.00021641798,0.0013303866,1
0.9969693,9.4663835e-07,0.003023508,2.6262903e-06,3.6454712e-06,0
0.9887289,0.005812556,0.004372318,0.0002604516,0.0008258007,1
0.96812695,0.023761403,0.008066082,1.7919921e-05,2.7689724e-05,0
0.61663854,0.024278946,0.35863045,0.00038432825,6.773644e-05,1
0.2551316,0.0029158406,0.736948,0.0005952497,0.0044092736,1
0.71559244,0.0075443783,0.2767151,1.9807085e-05,0.00012827961,0
6.9154434e-05,5.833092e-05,0.9979213,0.001926262,2.4986006e-05,1
0.9994985,0.00012123816,0.00033534603,7.236959e-06,3.759589e-05,1
0.94500256,1.3345627e-05,0.054886162,4.790263e-05,5.012948e-05,0
0.9983571,0.00021823098,0.001423382,5.5738067e-08,1.246854e-06,0
0.99999976,9.1432334e-08,9.6944774e-08,4.8400806e-10,7.988476e-09,0
0.99976975,4.143117e-11,0.00023030638,8.166478e-10,2.766599e-11,1
0.19311859,0.0016942807,0.7978939,0.006710327,0.0005828868,1
1.6452144e-06,1.7163608e-06,0.9606864,0.03930322,7.0949836e-06,0
0.9998222,0.00013599031,3.331591e-05,2.5036977e-06,5.9375584e-06,1
0.99869114,2.7865042e-05,0.0012729369,5.560946e-06,2.5387083e-06,0
0.29016128,0.006303489,0.6985839,0.0030644278,0.0018869373,0
0.9592055,0.023239387,0.013216675,0.0025064857,0.0018319951,1
0.9870517,7.9618815e-07,0.0128371315,1.5583264e-05,9.471051e-05,1
0.95395803,0.024531242,0.020031074,0.0007344225,0.0007452363,0
0.999992,1.5167763e-06,6.45739e-06,1.9056124e-08,1.2535676e-08,1
0.99999774,5.9458483e-08,2.218473e-06,3.452394e-09,3.10861e-08,1
0.9933369,4.3867192e-05,0.0065937485,2.0955576e-05,4.582628e-06,0
0.33782178,0.18662426,0.44789606,0.017519759,0.010138111,1
0.9999052,2.0209244e-07,9.4406925e-05,3.964307e-08,1.2369742e-07,0
0.968316,9.734537e-05,0.03157304,2.7072197e-06,1.0946072e-05,1
1.9360605e-05,2.814752e-07,0.99682164,0.003157619,1.2156893e-06,0
0.02642707,0.0003761826,0.8258012,0.12762268,0.01977294,0
0.76814276,0.0007657841,0.22353853,0.0011327474,0.00642024,1
0.9977095,0.00024196261,0.0020287924,8.46898e-06,1.1263401e-05,0
0.9995425,0.00020344509,0.00024954588,1.8100286e-06,2.8622064e-06,1
0.0011798942,1.2216977e-07,0.9987878,2.9954173e-05,2.1619164e-06,0
0.3993043,0.06967823,0.52833456,0.002518348,0.00016460232,0
0.9834297,5.1872248e-05,0.016513148,9.1058155e-07,4.4693966e-06,0
0.20838286,0.0015985795,0.78955674,0.00040238173,5.942213e-05,0
1.0,4.1332566e-11,1.1561479e-08,4.906683e-13,5.5547502e-14,0
0.47672257,0.0183742,0.4796757,0.023900054,0.0013273876,0
0.08666492,0.00040349702,0.0028090994,0.007027228,0.90309525,1
0.94691014,0.0114512285,0.031896,0.0019052963,0.007837332,0
0.7935788,0.07001845,0.13598067,0.00020431202,0.0002177291,0
0.99979776,1.6301461e-05,0.00018541804,1.823954e-07,3.4429584e-07,0
0.999998,5.518369e-07,1.4834264e-06,1.467316e-10,4.6690856e-09,0
0.99834514,6.994324e-06,0.0016393848,6.908145e-06,1.4918841e-06,0
0.66363406,0.01391094,0.30693644,0.015008616,0.0005099677,1
0.0007662336,4.218456e-06,0.9975598,0.0004504792,0.0012193257,1
0.43338522,0.0015472674,0.55983543,0.0046372917,0.0005948302,1
0.9999999,3.055607e-10,7.4167e-08,9.434803e-12,6.877079e-11,0
0.7635396,0.23617396,0.0001742678,6.22951e-05,4.986551e-05,1
0.99749506,0.0024004187,9.448488e-05,3.601325e-07,9.652441e-06,0
0.98330116,0.0021171547,0.006898161,0.0063854842,0.0012979103,0
0.038530346,0.0005790414,0.952342,0.0055336733,0.0030149166,1
0.0019759117,0.00015315108,0.9956328,0.002184196,5.3892192e-05,0
4.3064352e-05,1.9341682e-05,0.9998374,6.4546344e-05,3.54802e-05,1
0.66758406,0.0011258209,0.31275576,6.890302e-05,0.018465446,0
0.9936087,0.00018903377,0.006186613,5.819469e-06,9.772059e-06,1
0.0004234471,0.0006638229,0.9730752,0.025781801,5.5724035e-05,1
0.99862576,0.00014309537,0.0011823965,2.4365621e-05,2.4451378e-05,1
0.085638374,0.20786722,0.5831651,0.111739255,0.011590004,1
0.99209714,1.24857e-05,0.007889151,1.0725008e-06,1.2244716e-07,0
